filename,left,top,right,bottom,company_name,full_name,position_name,address,phone_number,fax,mobile,email,url
1065.png,332,535,981,562,0,0,0,0,0,0,0,1,1
1293.png,234,348,382,384,0,0,1,0,0,0,0,0,0
927.png,176,457,858,486,0,0,0,1,0,0,0,0,0
1230.png,356,819,603,845,0,0,0,0,1,0,0,0,0
2807.png,107,128,171,444,0,1,0,0,0,0,0,0,0
3047.png,30,504,274,561,0,1,0,0,0,0,0,0,0
2399.png,673,528,979,559,0,0,0,0,0,0,0,0,1
2990.png,122,355,426,420,0,1,0,0,0,0,0,0,0
1985.png,204,194,333,221,0,0,1,0,0,0,0,0,0
2318.png,617,485,932,512,0,0,0,0,0,0,1,0,0
2384.png,150,199,599,231,0,0,1,0,0,0,0,0,0
539.png,60,201,374,273,0,1,0,0,0,0,0,0,0
1124.png,494,453,789,480,0,0,0,0,0,0,1,0,0
1802.png,649,458,964,480,0,0,0,0,0,0,1,0,0
425.png,402,250,628,279,0,0,1,0,0,0,0,0,0
1497.png,580,332,950,363,0,0,0,0,0,0,0,0,1
515.png,43,644,329,680,1,0,0,0,0,0,0,0,0
1369.png,333,632,563,656,0,0,0,0,0,1,0,0,0
1977.png,333,162,386,191,0,0,1,0,0,0,0,0,0
18.png,11,16,106,47,0,0,1,0,0,0,0,0,0
3188.png,63,61,820,94,1,0,0,0,0,0,0,0,0
3798.png,43,173,330,202,0,1,0,0,0,0,0,0,0
2812.png,52,541,575,580,0,0,0,1,0,0,0,0,0
1840.png,33,512,267,566,0,1,0,0,0,0,0,0,0
1386.png,55,151,380,183,0,0,0,0,0,1,0,0,0
421.png,533,459,839,490,0,0,0,0,0,0,0,0,1
1919.png,300,326,720,392,0,0,0,1,0,0,0,0,0
110.png,525,394,801,418,0,0,0,0,0,0,1,0,0
1826.png,148,498,595,526,0,0,0,0,1,1,0,0,0
3572.png,453,505,894,531,0,0,0,0,0,0,0,0,1
172.png,579,351,949,379,0,0,0,0,0,0,0,0,1
2199.png,553,153,580,306,0,0,1,0,0,0,0,0,0
2566.png,323,522,351,1000,0,0,0,0,0,0,0,1,0
109.png,61,532,443,563,0,0,0,0,0,0,0,1,0
3365.png,114,473,344,496,0,0,0,0,1,0,0,0,0
2248.png,57,214,422,315,0,1,1,0,0,0,0,0,0
3441.png,397,222,635,251,0,0,1,0,0,0,0,0,0
3719.png,266,951,589,983,0,0,0,0,0,0,0,0,1
3452.png,40,939,417,974,0,0,0,0,0,0,0,0,1
1608.png,44,351,258,375,0,0,0,0,1,0,0,0,0
964.png,109,514,173,802,0,1,0,0,0,0,0,0,0
138.png,659,50,975,172,0,0,0,1,0,0,0,0,0
1787.png,490,179,872,210,0,0,0,0,0,0,0,1,0
378.png,325,102,734,174,1,0,0,0,0,0,0,0,0
2830.png,209,317,352,619,0,1,0,0,0,0,0,0,0
3755.png,178,163,415,191,0,0,1,0,0,0,0,0,0
1582.png,69,645,364,682,1,0,0,0,0,0,0,0,0
483.png,358,481,735,514,0,0,0,0,0,0,0,0,1
1773.png,52,489,297,510,0,0,0,0,1,0,0,0,0
427.png,56,226,564,286,0,0,0,1,0,0,0,0,0
1641.png,21,644,317,680,1,0,0,0,0,0,0,0,0
3234.png,14,764,519,822,0,0,0,1,0,0,0,0,0
1280.png,345,471,745,502,0,0,0,0,0,0,0,1,0
2397.png,37,529,270,582,0,1,0,0,0,0,0,0,0
1805.png,59,203,380,268,0,1,0,0,0,0,0,0,0
3172.png,479,172,696,215,0,1,0,0,0,0,0,0,0
1106.png,108,396,387,460,0,1,0,0,0,0,0,0,0
243.png,302,875,600,903,0,0,0,0,0,0,1,0,0
3634.png,320,426,580,454,0,0,0,0,0,1,0,0,0
165.png,41,159,180,186,0,0,1,0,0,0,0,0,0
3468.png,312,544,718,575,0,0,0,0,0,0,0,0,1
3711.png,497,149,664,180,0,0,1,0,0,0,0,0,0
73.png,48,402,286,428,0,0,0,0,0,1,0,0,0
2159.png,342,469,661,493,0,0,0,0,0,0,0,1,0
2063.png,326,514,681,546,0,0,0,0,0,0,0,0,1
3338.png,28,435,290,462,0,0,0,0,0,0,0,1,0
2230.png,161,333,308,368,0,0,1,0,0,0,0,0,0
371.png,26,453,370,481,0,0,0,0,0,0,0,0,1
839.png,215,48,308,77,0,0,1,0,0,0,0,0,0
418.png,508,474,737,499,0,0,0,0,1,0,0,0,0
2499.png,58,100,364,127,0,0,1,0,0,0,0,0,0
3040.png,77,907,466,940,0,0,0,0,0,0,0,1,0
1146.png,287,73,352,168,0,0,1,0,0,0,0,0,0
1122.png,328,492,689,524,0,0,0,0,0,0,0,1,0
1947.png,168,207,413,272,0,1,0,0,0,0,0,0,0
864.png,579,349,948,377,0,0,0,0,0,0,0,0,1
891.png,68,812,312,842,0,0,0,0,0,1,0,0,0
105.png,103,396,391,460,0,1,0,0,0,0,0,0,0
577.png,497,191,822,256,0,1,0,0,0,0,0,0,0
3416.png,470,556,743,583,0,0,0,0,0,0,0,1,0
241.png,612,488,881,510,0,0,0,0,0,0,1,0,0
292.png,14,599,471,638,0,0,0,0,0,0,0,1,0
3298.png,120,497,389,520,0,0,0,0,0,0,1,0,0
2868.png,144,519,886,550,0,0,0,0,0,0,0,1,1
2808.png,145,303,446,336,0,0,0,0,0,0,0,1,0
1683.png,17,634,282,695,0,1,0,0,0,0,0,0,0
2012.png,47,374,281,400,0,0,0,0,1,0,0,0,0
646.png,326,305,897,370,0,0,0,1,0,0,0,0,0
1381.png,593,263,907,290,0,0,0,0,0,0,1,0,0
1351.png,133,874,418,900,0,0,0,0,0,0,1,0,0
2676.png,303,964,609,997,0,0,0,0,0,0,0,0,1
2864.png,542,465,989,493,0,0,0,0,1,1,0,0,0
3765.png,285,72,326,172,0,0,1,0,0,0,0,0,0
2318.png,617,555,981,605,0,0,0,0,0,0,0,0,1
2643.png,321,404,570,428,0,0,0,0,0,1,0,0,0
2906.png,31,213,263,266,0,1,0,0,0,0,0,0,0
3096.png,74,870,373,899,0,0,0,0,0,0,1,0,0
1919.png,301,467,618,497,0,0,0,0,0,0,1,0,0
2671.png,11,31,819,88,1,0,0,0,0,0,0,0,0
2631.png,487,165,548,418,0,1,0,0,0,0,0,0,0
620.png,376,506,590,529,0,0,0,0,0,1,0,0,0
585.png,357,809,608,836,0,0,0,0,1,0,0,0,0
3345.png,320,750,603,810,0,0,0,1,0,0,0,0,0
3753.png,525,351,755,374,0,0,0,0,0,1,0,0,0
1909.png,141,214,386,246,0,0,0,0,0,1,0,0,0
3225.png,63,485,474,519,0,0,0,0,0,0,0,1,0
651.png,300,753,600,812,0,0,0,1,0,0,0,0,0
2973.png,501,459,871,489,0,0,0,0,0,0,0,1,0
1111.png,302,533,716,566,0,0,0,0,0,0,0,0,1
1751.png,210,512,239,729,0,0,1,0,0,0,0,0,0
3242.png,489,535,865,566,0,0,0,0,0,0,0,0,1
2374.png,25,647,308,680,1,0,0,0,0,0,0,0,0
1785.png,327,411,583,437,0,0,0,0,0,1,0,0,0
3033.png,110,180,245,209,0,0,1,0,0,0,0,0,0
1210.png,48,537,301,560,0,0,0,0,0,0,1,0,0
227.png,58,48,713,103,1,0,0,0,0,0,0,0,0
2129.png,736,447,981,472,0,0,0,0,0,1,0,0,0
1729.png,52,183,341,211,0,1,0,0,0,0,0,0,0
2164.png,25,258,319,318,0,0,0,1,0,0,0,0,0
983.png,63,521,992,553,0,0,0,0,0,0,1,1,1
3606.png,489,543,746,574,0,0,0,0,0,0,0,0,1
389.png,390,207,696,268,0,1,0,0,0,0,0,0,0
973.png,38,474,411,505,0,0,0,0,0,0,0,0,1
1111.png,299,391,570,420,0,0,0,0,1,0,0,0,0
1259.png,47,471,426,502,0,0,0,0,0,0,0,1,0
1984.png,516,474,859,507,0,0,0,0,0,0,0,0,1
3101.png,431,345,575,380,0,0,1,0,0,0,0,0,0
2955.png,128,466,335,486,0,0,0,0,1,0,0,0,0
1215.png,368,448,784,476,0,0,0,0,0,0,0,1,0
749.png,299,44,847,90,1,0,0,0,0,0,0,0,0
2030.png,25,815,297,843,0,0,0,0,0,1,0,0,0
2603.png,343,142,683,209,0,1,0,0,0,0,0,0,0
557.png,49,907,415,937,0,0,0,0,0,0,0,1,0
619.png,149,398,378,464,0,1,0,0,0,0,0,0,0
3790.png,260,45,743,89,1,0,0,0,0,0,0,0,0
1970.png,290,318,517,344,0,0,0,0,1,0,0,0,0
1127.png,40,132,683,178,0,1,1,0,0,0,0,0,0
2830.png,67,56,420,129,1,0,0,0,0,0,0,0,0
2250.png,285,302,582,434,0,0,0,0,1,1,1,0,0
2757.png,523,269,810,300,0,0,0,0,0,1,0,0,0
3110.png,109,302,301,331,0,0,1,0,0,0,0,0,0
3151.png,0,820,223,847,0,0,0,0,0,1,0,0,0
1918.png,338,169,483,199,0,0,1,0,0,0,0,0,0
1038.png,463,479,799,508,0,0,0,0,0,0,1,0,0
3304.png,373,219,422,247,0,0,1,0,0,0,0,0,0
3190.png,158,224,393,248,0,0,0,0,0,1,0,0,0
3488.png,57,556,294,613,0,1,0,0,0,0,0,0,0
2620.png,356,539,977,569,0,0,0,0,0,0,0,1,1
2185.png,58,682,519,756,0,0,0,1,0,0,0,0,0
1487.png,29,206,304,244,0,0,0,0,1,0,0,0,0
1055.png,489,284,805,387,0,0,0,1,0,0,0,0,0
3697.png,484,296,647,324,0,0,0,1,0,0,0,0,0
2760.png,753,462,983,486,0,0,0,0,0,1,0,0,0
3486.png,338,452,658,478,0,0,0,0,0,0,0,1,0
484.png,15,176,98,201,0,0,1,0,0,0,0,0,0
3071.png,693,433,889,454,0,0,0,0,0,1,0,0,0
3803.png,224,313,342,607,0,1,0,0,0,0,0,0,0
3218.png,14,259,286,306,1,0,0,0,0,0,0,0,0
546.png,60,491,411,524,0,0,0,0,0,0,0,1,0
1807.png,343,355,650,385,0,0,0,0,1,0,0,0,0
339.png,441,37,980,88,1,0,0,0,0,0,0,0,0
1558.png,689,516,988,543,0,0,0,0,0,0,0,0,1
2919.png,50,493,423,525,0,0,0,0,0,0,0,0,1
77.png,356,480,756,510,0,0,0,0,0,0,0,1,0
3131.png,613,355,990,401,1,0,0,0,0,0,0,0,0
3811.png,43,212,296,274,0,1,0,0,0,0,0,0,0
3786.png,45,367,352,397,0,0,0,0,0,0,1,0,0
3417.png,491,176,872,208,0,0,0,0,0,0,0,1,0
7.png,651,262,972,329,0,1,0,0,0,0,0,0,0
558.png,8,822,234,849,0,0,0,0,0,1,0,0,0
840.png,36,245,313,274,0,0,0,0,0,1,0,0,0
2252.png,381,413,641,451,1,0,0,0,0,0,0,0,0
3489.png,613,518,985,550,0,0,0,0,0,0,0,1,0
1390.png,392,339,880,395,0,0,0,1,0,0,0,0,0
709.png,495,266,794,365,0,0,0,1,0,0,0,0,0
3231.png,163,140,390,171,0,0,1,0,0,0,0,0,0
1040.png,532,214,970,252,0,0,0,0,0,1,0,0,0
1013.png,60,316,565,793,0,1,0,1,0,0,0,0,0
862.png,398,426,617,452,0,0,0,0,0,1,0,0,0
1456.png,513,487,850,518,0,0,0,0,0,0,0,0,1
3601.png,523,440,836,473,0,0,0,0,0,0,0,0,1
2990.png,514,480,860,516,0,0,0,0,0,0,0,0,1
216.png,29,385,941,418,1,0,0,1,0,0,0,0,0
48.png,301,392,569,420,0,0,0,0,1,0,0,0,0
3005.png,39,411,284,439,0,0,1,0,0,0,0,0,0
2224.png,221,917,588,945,0,0,0,0,0,0,0,1,0
1544.png,63,202,168,234,0,0,1,0,0,0,0,0,0
3080.png,399,258,627,287,0,0,1,0,0,0,0,0,0
209.png,28,257,317,318,0,0,0,1,0,0,0,0,0
2451.png,18,551,298,580,0,0,0,0,0,0,0,0,1
2660.png,27,640,249,664,0,0,0,0,1,0,0,0,0
231.png,433,225,601,252,0,0,1,0,0,0,0,0,0
835.png,21,899,602,960,1,0,0,0,0,0,0,0,0
1163.png,82,428,780,460,0,0,0,0,1,0,0,1,0
3363.png,26,469,389,500,0,0,0,0,0,0,0,1,0
3789.png,800,85,879,401,0,1,0,0,0,0,0,0,0
944.png,794,37,840,236,0,1,0,0,0,0,0,0,0
3245.png,60,104,363,131,0,0,1,0,0,0,0,0,0
2064.png,58,532,432,565,0,0,0,0,0,0,0,0,1
3316.png,68,390,757,423,0,0,0,1,0,0,0,0,0
798.png,700,395,982,453,0,0,0,1,0,0,0,0,0
36.png,55,766,335,797,0,0,0,0,1,0,0,0,0
2055.png,490,450,785,476,0,0,0,0,0,0,1,0,0
3617.png,82,819,319,848,0,0,0,0,0,1,0,0,0
2933.png,62,417,334,443,0,0,0,0,0,1,0,0,0
1189.png,588,451,890,479,0,0,0,0,0,0,1,0,0
3440.png,33,489,256,521,1,0,0,0,0,0,0,0,0
3468.png,244,418,785,476,0,0,0,1,0,0,0,0,0
2778.png,468,428,716,454,0,0,0,0,1,0,0,0,0
2159.png,53,540,326,566,0,0,0,0,0,0,1,0,0
1071.png,69,855,367,885,0,0,0,0,0,0,1,0,0
3063.png,562,429,829,459,0,0,0,0,0,1,0,0,0
2841.png,9,819,222,843,0,0,0,0,1,0,0,0,0
3486.png,426,101,606,127,0,0,1,0,0,0,0,0,0
2368.png,58,955,418,988,0,0,0,0,0,0,0,0,1
2347.png,64,286,386,315,0,0,0,0,0,0,1,0,0
344.png,140,170,391,197,0,0,0,0,1,0,0,0,0
2126.png,500,492,768,521,0,0,0,0,0,0,1,0,0
3035.png,196,178,354,210,0,0,1,0,0,0,0,0,0
2560.png,267,158,553,192,0,0,1,0,0,0,0,0,0
403.png,582,537,965,574,0,0,0,0,0,0,0,0,1
3288.png,34,174,336,207,0,1,0,0,0,0,0,0,0
2763.png,405,207,644,238,0,0,1,0,0,0,0,0,0
1837.png,44,306,580,366,0,0,0,1,0,0,0,0,0
2589.png,357,180,471,208,0,0,1,0,0,0,0,0,0
973.png,37,208,266,261,0,1,0,0,0,0,0,0,0
145.png,13,26,813,85,1,0,0,0,0,0,0,0,0
1343.png,316,874,611,903,0,0,0,0,0,0,1,0,0
818.png,80,782,324,813,0,0,0,0,1,0,0,0,0
2444.png,323,539,611,561,0,0,0,0,0,0,0,1,0
1723.png,29,161,397,205,1,0,0,0,0,0,0,0,0
1381.png,593,300,906,328,0,0,0,0,0,0,0,1,0
1626.png,342,852,584,882,0,0,0,0,0,1,0,0,0
3758.png,56,948,378,974,0,0,0,0,0,0,0,0,1
2725.png,63,46,548,140,0,0,0,1,0,0,0,0,0
1710.png,244,389,582,452,0,1,0,0,0,0,0,0,0
1346.png,33,274,592,313,0,0,0,0,0,0,1,0,0
3310.png,6,413,307,445,0,0,0,0,1,0,0,0,0
38.png,398,529,740,556,0,0,0,0,0,0,0,0,1
13.png,180,84,578,158,0,0,0,1,0,0,0,0,0
1504.png,313,497,547,521,0,0,0,0,0,1,0,0,0
2750.png,33,488,448,514,0,0,0,1,0,0,0,0,0
54.png,15,305,594,346,1,0,0,0,0,0,0,0,0
997.png,8,483,335,514,0,0,0,0,0,0,1,0,0
2177.png,624,258,981,328,0,1,0,0,0,0,0,0,0
1710.png,279,958,568,981,0,0,0,0,0,0,0,0,1
3200.png,401,525,424,919,0,0,0,0,1,0,0,0,0
3833.png,516,269,786,331,0,1,0,0,0,0,0,0,0
1203.png,46,882,348,910,0,0,0,0,0,0,1,0,0
519.png,38,371,733,419,0,0,0,0,0,0,0,0,1
2941.png,52,135,582,188,1,0,0,0,0,0,0,0,0
3479.png,23,898,424,935,0,0,0,0,0,0,0,1,0
2479.png,311,539,717,573,0,0,0,0,0,0,0,0,1
751.png,217,129,501,190,0,1,0,0,0,0,0,0,0
2060.png,243,587,486,696,1,0,0,0,0,0,0,0,0
3638.png,459,48,966,94,1,0,0,0,0,0,0,0,0
1639.png,19,830,227,858,0,0,0,0,1,0,0,0,0
3325.png,393,181,855,239,1,0,0,0,0,0,0,0,0
2853.png,33,428,137,460,0,0,1,0,0,0,0,0,0
670.png,467,377,920,404,0,0,0,1,0,0,0,0,0
293.png,568,388,828,419,0,0,0,0,1,0,0,0,0
628.png,337,533,764,564,0,0,0,0,0,0,0,0,1
3114.png,398,526,418,924,0,0,0,0,1,0,0,0,0
1495.png,129,862,424,891,0,0,0,0,0,0,1,0,0
1317.png,466,562,739,589,0,0,0,0,0,0,0,0,1
3738.png,9,867,291,895,0,0,0,0,0,0,1,0,0
1484.png,397,213,702,274,0,1,0,0,0,0,0,0,0
1371.png,483,425,840,453,0,0,0,0,0,0,1,0,0
570.png,46,133,214,180,0,0,1,0,0,0,0,0,0
1797.png,63,372,327,403,0,0,0,0,1,0,0,0,0
3570.png,312,496,544,522,0,0,0,0,0,1,0,0,0
1733.png,44,213,198,244,0,0,1,0,0,0,0,0,0
3627.png,29,904,428,937,0,0,0,0,0,0,0,1,0
911.png,370,480,787,509,0,0,0,0,0,0,0,0,1
644.png,36,455,412,486,0,0,0,0,0,0,0,0,1
3712.png,66,273,391,375,0,0,0,0,0,0,1,1,0
3627.png,29,682,495,756,0,0,0,1,0,0,0,0,0
2073.png,57,195,318,262,0,1,0,0,0,0,0,0,0
56.png,155,176,386,201,0,0,0,0,1,0,0,0,0
2729.png,266,752,611,831,0,0,0,1,0,0,0,0,0
1076.png,473,494,667,514,0,0,0,0,1,0,0,0,0
935.png,148,135,626,166,0,0,0,1,0,0,0,0,0
707.png,490,385,737,415,0,0,0,0,1,0,0,0,0
1315.png,18,506,356,534,0,0,0,0,0,0,0,0,1
1953.png,70,168,350,233,0,1,0,0,0,0,0,0,0
486.png,286,260,685,318,0,1,0,0,0,0,0,0,0
2942.png,58,768,327,796,0,0,0,0,1,0,0,0,0
1551.png,335,490,674,523,0,0,0,0,0,0,0,1,0
628.png,337,402,607,429,0,0,0,0,0,1,0,0,0
1778.png,65,333,336,365,0,0,0,1,0,0,0,0,0
2691.png,481,471,736,499,0,0,0,0,0,0,1,0,0
1191.png,497,517,861,550,0,0,0,0,0,0,0,0,1
1837.png,48,494,425,525,0,0,0,0,0,0,0,0,1
2511.png,608,349,984,394,1,0,0,0,0,0,0,0,0
292.png,157,255,435,318,0,1,0,0,0,0,0,0,0
111.png,60,557,309,615,0,1,0,0,0,0,0,0,0
2587.png,329,553,984,576,0,0,0,0,0,0,0,1,1
1442.png,43,365,259,388,0,0,0,0,1,0,0,0,0
780.png,37,174,160,200,0,0,1,0,0,0,0,0,0
2039.png,17,883,283,907,0,0,0,0,0,0,1,0,0
1242.png,463,525,844,555,0,0,0,0,0,0,0,0,1
10.png,8,246,286,310,0,1,0,0,0,0,0,0,0
3287.png,492,479,724,500,0,0,0,0,1,0,0,0,0
1004.png,47,229,217,260,0,0,1,0,0,0,0,0,0
2012.png,49,468,423,499,0,0,0,0,0,0,0,1,0
801.png,498,279,980,389,1,0,0,0,0,0,0,0,0
239.png,235,44,801,101,1,0,0,0,0,0,0,0,0
161.png,473,195,591,226,0,0,1,0,0,0,0,0,0
742.png,5,373,276,438,0,1,0,0,0,0,0,0,0
3361.png,122,135,190,468,0,1,0,0,0,0,0,0,0
2455.png,235,164,374,192,0,0,1,0,0,0,0,0,0
1918.png,339,356,608,382,0,0,0,0,1,0,0,0,0
3228.png,326,37,997,82,1,0,0,0,0,0,0,0,0
3698.png,284,942,602,975,0,0,0,0,0,0,0,0,1
889.png,251,446,460,468,0,0,0,0,0,1,0,0,0
3493.png,562,482,858,511,0,0,0,0,0,0,1,0,0
2005.png,27,231,302,258,0,0,0,0,0,1,0,0,0
1000.png,621,481,912,507,0,0,0,0,0,0,1,0,0
2704.png,496,120,632,149,0,0,1,0,0,0,0,0,0
544.png,350,521,382,929,0,0,0,0,0,0,1,0,0
2313.png,738,434,982,458,0,0,0,0,0,1,0,0,0
518.png,74,937,440,968,0,0,0,0,0,0,0,0,1
1407.png,62,120,202,148,0,0,1,0,0,0,0,0,0
2187.png,112,411,538,438,1,0,0,0,0,0,0,0,0
244.png,46,444,616,468,0,0,0,0,1,1,0,0,0
1946.png,172,498,387,521,0,0,0,0,0,1,0,0,0
298.png,345,501,615,527,0,0,0,0,0,0,1,0,0
2060.png,86,827,318,853,0,0,0,0,0,1,0,0,0
2815.png,176,346,488,381,0,0,0,0,0,0,0,0,1
846.png,16,546,293,574,0,0,0,0,0,0,0,0,1
3520.png,321,385,593,415,0,0,0,0,1,0,0,0,0
2541.png,50,177,343,207,0,1,0,0,0,0,0,0,0
2869.png,60,334,402,370,0,0,0,0,0,0,0,1,0
3016.png,611,272,899,308,0,0,0,0,0,0,1,0,0
331.png,354,474,561,494,0,0,0,0,0,1,0,0,0
3086.png,407,491,729,523,0,0,0,0,0,0,0,1,0
3308.png,115,183,423,300,0,1,1,0,0,0,0,0,0
2775.png,50,421,671,449,0,0,0,1,0,0,0,0,0
2507.png,82,786,316,815,0,0,0,0,1,0,0,0,0
2672.png,37,118,216,149,0,0,1,0,0,0,0,0,0
1993.png,145,190,337,222,0,0,1,0,0,0,0,0,0
2261.png,60,312,219,344,0,0,1,0,0,0,0,0,0
3706.png,528,360,758,383,0,0,0,0,0,1,0,0,0
1875.png,364,194,519,222,0,0,1,0,0,0,0,0,0
2483.png,7,379,463,413,0,0,0,1,0,0,0,0,0
210.png,6,10,807,103,1,0,0,0,0,0,0,0,0
3403.png,135,226,360,283,0,1,0,0,0,0,0,0,0
1329.png,41,302,224,336,0,0,1,0,0,0,0,0,0
636.png,16,604,485,649,1,0,0,0,0,0,0,0,0
2444.png,48,498,463,524,0,0,0,1,0,0,0,0,0
2404.png,72,151,328,190,0,0,0,0,1,0,0,0,0
2202.png,49,121,427,150,0,0,1,0,0,0,0,0,0
1945.png,132,400,484,466,0,1,0,0,0,0,0,0,0
3014.png,324,387,580,448,0,1,0,0,0,0,0,0,0
874.png,498,152,658,182,0,0,1,0,0,0,0,0,0
2949.png,318,521,352,930,0,0,0,0,0,0,1,0,0
1921.png,463,499,818,561,0,0,0,0,0,0,0,1,1
1414.png,463,268,746,330,0,1,0,0,0,0,0,0,0
1781.png,45,410,288,436,0,0,0,0,0,1,0,0,0
1613.png,461,537,905,562,0,0,0,0,0,0,0,0,1
1560.png,399,528,740,556,0,0,0,0,0,0,0,0,1
562.png,615,345,980,390,1,0,0,0,0,0,0,0,0
2603.png,54,332,597,388,1,0,0,0,0,0,0,0,0
2439.png,525,204,797,232,0,0,0,0,1,0,0,0,0
1388.png,37,342,419,374,0,0,0,0,0,0,0,1,0
677.png,117,528,402,556,0,0,0,0,0,0,0,1,0
2895.png,42,305,570,364,0,0,0,1,0,0,0,0,0
1282.png,47,221,213,250,0,0,1,0,0,0,0,0,0
1351.png,215,194,339,220,0,0,1,0,0,0,0,0,0
1795.png,23,852,342,884,0,0,0,0,0,0,1,0,0
3252.png,66,51,810,105,1,0,0,0,0,0,0,0,0
2682.png,132,98,906,154,1,0,0,0,0,0,0,0,0
1164.png,166,516,197,734,0,0,1,0,0,0,0,0,0
220.png,302,204,547,266,0,1,0,0,0,0,0,0,0
1869.png,512,264,984,296,0,0,0,1,0,0,0,0,0
1202.png,115,234,329,298,0,1,0,0,0,0,0,0,0
3056.png,493,497,766,534,0,0,0,0,0,0,1,0,0
1304.png,51,83,392,151,0,1,0,0,0,0,0,0,0
2660.png,327,667,549,693,0,0,0,0,0,0,0,1,0
2583.png,347,557,380,784,0,0,1,0,0,0,0,0,0
766.png,442,419,1000,448,0,0,0,1,0,0,0,0,0
2932.png,297,162,760,218,1,0,0,0,0,0,0,0,0
617.png,212,135,238,321,0,0,1,0,0,0,0,0,0
1699.png,59,42,567,107,1,0,0,0,0,0,0,0,0
1912.png,376,482,591,506,0,0,0,0,0,1,0,0,0
2401.png,133,215,357,267,0,1,0,0,0,0,0,0,0
3122.png,636,510,981,537,0,0,0,0,0,0,0,1,0
1983.png,476,159,603,186,0,0,1,0,0,0,0,0,0
667.png,35,506,453,531,0,0,0,1,0,0,0,0,0
3592.png,352,442,626,465,0,0,0,0,0,1,0,0,0
595.png,44,908,396,940,0,0,0,0,0,0,0,1,0
1066.png,346,349,652,379,0,0,0,0,1,0,0,0,0
897.png,7,821,235,849,0,0,0,0,0,1,0,0,0
3601.png,157,323,374,353,0,0,1,0,0,0,0,0,0
498.png,410,401,976,430,0,0,0,1,0,0,0,0,0
2071.png,391,460,669,489,0,0,0,0,0,0,1,0,0
2774.png,76,200,323,238,0,0,1,0,0,0,0,0,0
2779.png,46,488,333,545,0,1,0,0,0,0,0,0,0
2723.png,261,33,747,78,1,0,0,0,0,0,0,0,0
3291.png,48,514,464,541,0,0,0,1,0,0,0,0,0
182.png,26,700,531,768,0,0,0,1,0,0,0,0,0
1414.png,689,503,890,525,0,0,0,0,0,1,0,0,0
1877.png,793,29,840,267,0,1,0,0,0,0,0,0,0
1585.png,818,219,968,249,0,0,1,0,0,0,0,0,0
2783.png,363,636,587,660,0,0,0,0,0,1,0,0,0
219.png,489,410,728,436,0,0,0,0,0,1,0,0,0
1903.png,581,350,949,379,0,0,0,0,0,0,0,0,1
3554.png,115,401,546,460,0,0,0,1,0,0,0,0,0
2363.png,57,56,415,133,1,0,0,0,0,0,0,0,0
3189.png,31,457,165,491,0,0,1,0,0,0,0,0,0
1608.png,33,421,288,451,0,0,0,0,0,0,0,1,0
3483.png,184,311,353,341,0,0,1,0,0,0,0,0,0
1243.png,44,51,714,109,1,0,0,0,0,0,0,0,0
2956.png,53,487,453,515,0,0,0,0,0,0,0,1,0
1425.png,91,197,304,262,0,1,0,0,0,0,0,0,0
3328.png,64,332,331,363,0,0,0,1,0,0,0,0,0
757.png,82,747,518,780,0,0,0,1,0,0,0,0,0
2658.png,16,637,262,669,0,0,0,0,1,0,0,0,0
1872.png,68,392,723,426,0,0,0,1,0,0,0,0,0
520.png,491,185,874,215,0,0,0,0,0,0,0,1,0
749.png,300,319,719,385,0,0,0,1,0,0,0,0,0
2075.png,69,156,340,195,0,0,0,0,1,0,0,0,0
2346.png,22,130,397,168,1,0,0,0,0,0,0,0,0
3068.png,306,895,596,920,0,0,0,0,0,0,1,0,0
3264.png,39,135,247,163,0,0,1,0,0,0,0,0,0
1125.png,152,316,373,348,0,0,1,0,0,0,0,0,0
1518.png,42,74,86,390,1,0,0,0,0,0,0,0,0
3015.png,41,178,335,208,0,1,0,0,0,0,0,0,0
3755.png,45,308,578,367,0,0,0,1,0,0,0,0,0
163.png,579,453,888,483,0,0,0,0,0,0,1,0,0
140.png,31,361,261,385,0,0,0,0,0,1,0,0,0
2126.png,733,467,943,489,0,0,0,0,0,1,0,0,0
986.png,496,366,755,394,0,0,0,0,1,0,0,0,0
1682.png,464,208,568,233,0,0,1,0,0,0,0,0,0
2516.png,39,431,854,485,0,0,0,0,0,0,0,1,0
3665.png,506,462,733,485,0,0,0,0,1,0,0,0,0
3606.png,725,451,939,476,0,0,0,0,0,1,0,0,0
781.png,46,146,341,214,0,1,0,0,0,0,0,0,0
3553.png,501,446,794,472,0,0,0,0,0,0,1,0,0
540.png,270,264,938,297,0,0,0,1,0,0,0,0,0
1562.png,753,508,994,531,0,0,0,0,0,1,0,0,0
858.png,34,44,245,72,0,0,1,0,0,0,0,0,0
913.png,296,541,723,576,0,0,0,0,0,0,0,0,1
2856.png,307,392,585,455,0,1,0,0,0,0,0,0,0
777.png,21,121,395,158,1,0,0,0,0,0,0,0,0
997.png,8,524,407,558,0,0,0,0,0,0,0,1,0
1803.png,15,402,283,431,0,0,0,0,1,0,0,0,0
2622.png,62,249,436,278,0,0,0,0,0,0,0,1,0
154.png,497,184,819,249,0,1,0,0,0,0,0,0,0
306.png,190,948,421,987,0,0,0,0,0,0,0,0,1
3348.png,53,326,269,350,0,0,0,0,0,1,0,0,0
3468.png,367,483,601,506,0,0,0,0,0,1,0,0,0
1805.png,68,54,807,111,1,0,0,0,0,0,0,0,0
2332.png,553,122,579,318,0,0,1,0,0,0,0,0,0
